image_id,label_id,label_name,hum_yes_rating,hum_no_rating,hum_dont_know_rating,machine_score
b2552984795e4476,/m/015p6,Bird,5,0,0,0
5d4cab1c7d4d21d9,/m/015p6,Bird,5,0,0,0
05bed26ed7fbad14,/m/015p6,Bird,0,5,0,1
889911fc59111f91,/m/015p6,Bird,0,3,2,0
d619ba18a016eeed,/m/015p6,Bird,0,5,0,1
0b0f19a1f12ca590,/m/015p6,Bird,0,4,1,0
a9b64feb034e71d2,/m/015p6,Bird,5,0,0,0
516e7b834267fcf5,/m/015p6,Bird,5,0,0,0
5581e1f384d86412,/m/015p6,Bird,0,1,4,0
55f4d5d8e108fb5b,/m/015p6,Bird,2,3,0,0
477b49d8aa8c8d14,/m/015p6,Bird,1,4,0,1
c7e71d002ac5c515,/m/015p6,Bird,0,4,1,0
416e8d09e28eb7dc,/m/015p6,Bird,5,0,0,1
ae055ed60525cac9,/m/015p6,Bird,5,0,0,0
1057339169386707,/m/015p6,Bird,5,0,0,1
39f2bc24aeafcbfc,/m/015p6,Bird,5,0,0,1
31d34b1ce919b51d,/m/015p6,Bird,0,3,2,1
6d8a37ec7ae1b5ee,/m/015p6,Bird,5,0,0,1
eede70b762462c3a,/m/015p6,Bird,5,0,0,0
8eafbad315ad0075,/m/015p6,Bird,5,0,0,0
e5f4b4ca97b89e54,/m/015p6,Bird,5,0,0,0
2bd918c721299ddc,/m/015p6,Bird,5,0,0,1
fc2b0d25e48249ce,/m/015p6,Bird,0,5,0,0
cd09531918aeffa5,/m/015p6,Bird,0,4,1,1
2ec8e4bb1b3f195e,/m/015p6,Bird,0,2,3,0
c67d8bdd035c850f,/m/015p6,Bird,0,1,4,0
1d633f6b177ec238,/m/015p6,Bird,4,1,0,0
765aa4118b20d0fc,/m/015p6,Bird,5,0,0,0
080bba84f8aeeec5,/m/015p6,Bird,5,0,0,0
f75d5679b62e57f2,/m/015p6,Bird,5,0,0,1
81ec217cfab1cde7,/m/015p6,Bird,0,4,1,1
dd89d1eaa6c76aaa,/m/015p6,Bird,5,0,0,0
d8e529bd5063ba8c,/m/015p6,Bird,0,1,4,0
c38c732c516d9bda,/m/015p6,Bird,0,4,1,0
7889ee8d7f52c80e,/m/015p6,Bird,5,0,0,1
1c3a32e91adf9661,/m/015p6,Bird,5,0,0,0
7bf97f25b4e66627,/m/015p6,Bird,0,1,4,0
4a1cd6667b4645ef,/m/015p6,Bird,5,0,0,1
f0c51cc5a7f1f663,/m/015p6,Bird,5,0,0,0
a5cf64c632e8a07f,/m/015p6,Bird,1,3,1,0
2c4bf3d900d1ee6f,/m/015p6,Bird,0,5,0,0
a00afce7c7752cd6,/m/015p6,Bird,5,0,0,0
57bb2f6997d66676,/m/015p6,Bird,0,1,4,0
0d659d2dc91d38d1,/m/015p6,Bird,5,0,0,0
4dd22070617246fb,/m/015p6,Bird,0,4,1,1
3eb7f4d9721b196c,/m/015p6,Bird,0,3,2,0
6ca860c09a110014,/m/015p6,Bird,5,0,0,0
676f752716ec3ab2,/m/015p6,Bird,5,0,0,0
c86cc6804d86fdd8,/m/015p6,Bird,0,4,1,0
ce7ae248fa540a7f,/m/015p6,Bird,5,0,0,0
4ccba0f172c7952f,/m/015p6,Bird,5,0,0,0
9cb716080895a0f6,/m/015p6,Bird,5,0,0,0
5ae5a02bcab9029e,/m/015p6,Bird,5,0,0,0
d16b5eff5da1d38c,/m/015p6,Bird,5,0,0,0
d1a21067a9c081c5,/m/015p6,Bird,0,0,5,0
778839a4bab415fa,/m/015p6,Bird,5,0,0,0
311be2ff3f2158b9,/m/015p6,Bird,5,0,0,0
285f8ba991dfdbf4,/m/015p6,Bird,0,5,0,0
0cc5a32af715c607,/m/015p6,Bird,0,0,5,1
bb51ba33b17bd418,/m/015p6,Bird,5,0,0,0
d2725034fa7f9e95,/m/015p6,Bird,5,0,0,1
a3851a8878658878,/m/015p6,Bird,3,2,0,0
981e73d79135927d,/m/015p6,Bird,5,0,0,0
51b39c5e01ea9292,/m/015p6,Bird,5,0,0,1
15811a2d1c3bf52d,/m/015p6,Bird,5,0,0,1
784d00b0d3742d0b,/m/015p6,Bird,5,0,0,0
172f6ec406de6b0c,/m/015p6,Bird,4,0,1,0
d92731eee4072108,/m/015p6,Bird,5,0,0,0
2e8cd9f60546ac55,/m/015p6,Bird,4,0,1,1
3322c95bebec9a32,/m/015p6,Bird,5,0,0,0
d85fa541bae41ec0,/m/015p6,Bird,5,0,0,0
1274e2fbf3f876cb,/m/015p6,Bird,5,0,0,1
2e8dcd0d76f03608,/m/015p6,Bird,1,0,4,0
74e3e9a78921c0fc,/m/015p6,Bird,5,0,0,0
6433360fa0c1925c,/m/015p6,Bird,0,5,0,0
f788c1acd7765a3d,/m/015p6,Bird,0,0,5,0
ede55b7ba45f88e5,/m/015p6,Bird,5,0,0,0
d0db040e80278066,/m/015p6,Bird,5,0,0,0
bd7ced22fee4c7d1,/m/015p6,Bird,5,0,0,1
c6438c5b4084dadb,/m/015p6,Bird,5,0,0,0
2ef6d4573ebbb5d1,/m/015p6,Bird,5,0,0,1
3b4e0f2f889c243f,/m/015p6,Bird,4,0,1,1
977be9c6ce16dbf6,/m/015p6,Bird,0,5,0,0
dc2837b49d1118b8,/m/015p6,Bird,4,0,1,0
00482944cf73eabc,/m/015p6,Bird,0,5,0,0
a7f882d502841f68,/m/015p6,Bird,0,2,3,0
c5493cad42741219,/m/015p6,Bird,2,1,2,0
51fb416a8a30efd5,/m/015p6,Bird,5,0,0,0
4113f5565bb89ed8,/m/015p6,Bird,5,0,0,0
78e68b8b71a2df59,/m/015p6,Bird,0,1,4,0
83292c44c6a2676d,/m/015p6,Bird,5,0,0,0
38c39a4279611ca7,/m/015p6,Bird,5,0,0,0
787184f6d8fbf5fe,/m/015p6,Bird,0,3,2,0
70ea92b3abfbb22e,/m/015p6,Bird,5,0,0,0
ca9ca900c2463189,/m/015p6,Bird,5,0,0,0
88b1ff8b199f310d,/m/015p6,Bird,5,0,0,0
e1a8d88e3cdc4b7b,/m/015p6,Bird,5,0,0,0
ea5a318b40a3cd6f,/m/015p6,Bird,5,0,0,1
891fb5b6eee08462,/m/015p6,Bird,5,0,0,0
02960f1900f560b0,/m/015p6,Bird,0,5,0,0
764e7dc6e84d5b9b,/m/015p6,Bird,2,2,1,1
3fcfcaf43071856a,/m/015p6,Bird,5,0,0,0
952f109cb4bc38d0,/m/015p6,Bird,0,0,5,0
4dbb49df63cb5c40,/m/015p6,Bird,4,0,1,0
427b528d3025466e,/m/015p6,Bird,0,1,4,0
339193d716f941f1,/m/015p6,Bird,5,0,0,1
721f258433a9a4cd,/m/015p6,Bird,5,0,0,0
73c1f8a054881da4,/m/015p6,Bird,4,1,0,1
4774b5f62a06c7e5,/m/015p6,Bird,4,1,0,0
a6e62f99c855cdc7,/m/015p6,Bird,5,0,0,1
8dd408fd11650ab7,/m/015p6,Bird,0,5,0,0
027e185c8b70f7c9,/m/015p6,Bird,3,1,1,0
5b46c17ab8f451a5,/m/015p6,Bird,5,0,0,0
a8d62a9ae6d55b77,/m/015p6,Bird,5,0,0,0
563fb3acfaf4a4f1,/m/015p6,Bird,0,5,0,0
d7422d62b73d1986,/m/015p6,Bird,5,0,0,1
264fa55baf113e41,/m/015p6,Bird,0,0,5,0
f67a246d1bfec1d0,/m/015p6,Bird,5,0,0,1
3d05ce07a7d084d0,/m/015p6,Bird,5,0,0,0
540daf94c9cc8b8d,/m/015p6,Bird,5,0,0,0
d4c5a72898facacb,/m/015p6,Bird,5,0,0,0
118d3c85517631cf,/m/015p6,Bird,5,0,0,1
49cafe8108afb46c,/m/015p6,Bird,0,1,4,0
01778c085222c3a8,/m/015p6,Bird,5,0,0,1
d5046c28a81fb046,/m/015p6,Bird,0,0,5,0
ae5ebbf1960881b4,/m/015p6,Bird,5,0,0,0
69486bd91f825b11,/m/015p6,Bird,5,0,0,0
50ce8efab6c81c8d,/m/015p6,Bird,1,0,4,0
195962101731211d,/m/015p6,Bird,5,0,0,1
07e3ae728c73817e,/m/015p6,Bird,0,5,0,0
58b4e1ce4d0e7a3c,/m/015p6,Bird,0,2,3,0
c94a63eab31ff223,/m/015p6,Bird,0,1,4,0
68d58ab3f9fae24a,/m/015p6,Bird,0,4,1,0
bf7b28e33c453f4a,/m/015p6,Bird,1,4,0,0
3ce44169d465f802,/m/015p6,Bird,5,0,0,0
11a3b01e739fb4b9,/m/015p6,Bird,5,0,0,0
2dd9a9f278a80cad,/m/015p6,Bird,5,0,0,1
0035b895cc6af66a,/m/015p6,Bird,5,0,0,1
e9474e20d54ee3e0,/m/015p6,Bird,0,0,5,0
550ddb8262b8a18b,/m/015p6,Bird,5,0,0,1
0237f0d8c802dd1c,/m/015p6,Bird,5,0,0,1
003bc6ffe8d4bb4e,/m/015p6,Bird,5,0,0,1
85e1b34edf60ced9,/m/015p6,Bird,5,0,0,0
0517b074706c2036,/m/015p6,Bird,3,1,1,0
189dfa0c471c5190,/m/015p6,Bird,0,5,0,0
158e857ab381d67e,/m/015p6,Bird,0,2,3,0
10874a8fdb6243bd,/m/015p6,Bird,5,0,0,1
822f9f103916fd84,/m/015p6,Bird,5,0,0,0
871213b85b9b2201,/m/015p6,Bird,5,0,0,0
32e8a03cbdcfc3f8,/m/015p6,Bird,5,0,0,1
89d2d1d2617e6e3b,/m/015p6,Bird,0,0,5,0
114efd1393fb53aa,/m/015p6,Bird,0,5,0,0
e341584122235d85,/m/015p6,Bird,5,0,0,0
86e3dabd040fa5ea,/m/015p6,Bird,0,3,2,0
970b2f38c4ba577f,/m/015p6,Bird,0,0,5,0
a282716c1f74631f,/m/015p6,Bird,5,0,0,0
dc21fdc9d344147d,/m/015p6,Bird,0,2,3,0
de35dffd5ab3419e,/m/015p6,Bird,0,5,0,1
5d6fc1878c116855,/m/015p6,Bird,5,0,0,0
f879c0d3986632d3,/m/015p6,Bird,5,0,0,0
1e07533beaebf6df,/m/015p6,Bird,0,5,0,1
136b66f8ef077761,/m/015p6,Bird,4,1,0,0
0ff5e70f27df0ef4,/m/015p6,Bird,5,0,0,1
abe20bae4dbdca54,/m/015p6,Bird,5,0,0,0
613c879633e0e846,/m/015p6,Bird,4,0,1,1
a39ce42b9747657f,/m/015p6,Bird,0,4,1,0
a43fc32d2aafa3af,/m/015p6,Bird,5,0,0,0
20f4636983d75e8b,/m/015p6,Bird,0,2,3,0
b87e4f5b77f4474a,/m/015p6,Bird,0,5,0,0
c06f5adf69acebe6,/m/015p6,Bird,0,1,4,0
3f251c99cd2bdc63,/m/015p6,Bird,0,4,1,0
006e1301d918fbed,/m/015p6,Bird,5,0,0,1
dc67d0859b510dbb,/m/015p6,Bird,4,1,0,0
7fbafd655ee6494c,/m/015p6,Bird,5,0,0,0
da9a78f503d10e75,/m/015p6,Bird,5,0,0,0
051e12587f4a1035,/m/015p6,Bird,4,1,0,0
4a0f0425876e23b1,/m/015p6,Bird,0,0,5,0
6041ae83b9f8c366,/m/015p6,Bird,0,5,0,0
eb9313761d14b6b6,/m/015p6,Bird,5,0,0,0
79797c9a9fb5749c,/m/015p6,Bird,5,0,0,0
2600acbf53d17aff,/m/015p6,Bird,5,0,0,1
bd71dfdfc65f4be2,/m/015p6,Bird,5,0,0,0
2550fb64fb2e204f,/m/015p6,Bird,0,3,2,0
4de62a96c3fe85b6,/m/015p6,Bird,4,0,1,1
ae9f13165d89f1a4,/m/015p6,Bird,5,0,0,0
0167f8ce23cdc38e,/m/015p6,Bird,5,0,0,1
2f655cd9e5d21c03,/m/015p6,Bird,5,0,0,1
b231d1b63793249c,/m/015p6,Bird,0,2,3,0
33177d5c702dfd85,/m/015p6,Bird,5,0,0,1
3472cf6113a70790,/m/015p6,Bird,5,0,0,0
122cb6dfa69b7a94,/m/015p6,Bird,0,2,3,0
eb51446847dd24b6,/m/015p6,Bird,5,0,0,0
eb88ed80458af217,/m/015p6,Bird,0,2,3,0
dba4fe844a486474,/m/015p6,Bird,0,0,5,0
b2a2c1278a80a83f,/m/015p6,Bird,0,3,2,0
de28993dc0795a41,/m/015p6,Bird,5,0,0,0
081bf0a75cbae021,/m/015p6,Bird,5,0,0,1
90e52b6f5ff2bd0f,/m/015p6,Bird,5,0,0,0
133c5dd319124b2c,/m/015p6,Bird,0,5,0,0
ab7ac9a4d367ae8d,/m/015p6,Bird,4,0,1,0
456db0483f55ca97,/m/015p6,Bird,5,0,0,0
af588049d398ebd1,/m/015p6,Bird,3,1,1,1
bd39c8f06164705c,/m/015p6,Bird,0,0,5,0
9367b0f42a70f3d1,/m/015p6,Bird,0,0,5,0
e0ada82592c3bc83,/m/015p6,Bird,5,0,0,1
af046ec0227c7623,/m/015p6,Bird,5,0,0,1
0b6bf43420fdbe65,/m/015p6,Bird,0,0,5,0
5fc60a79a73f5ddc,/m/015p6,Bird,4,0,1,0
f9f055c747f90681,/m/015p6,Bird,0,1,4,0
5301869e0045894f,/m/015p6,Bird,1,0,4,0
7fd816678e35e537,/m/015p6,Bird,4,0,1,0
5cc66c11737a454f,/m/015p6,Bird,5,0,0,0
0a7ebee1cfcb0735,/m/015p6,Bird,5,0,0,0
a01574f8b7a246da,/m/015p6,Bird,5,0,0,1
24b0a840bcde94dc,/m/015p6,Bird,5,0,0,1
a484537eafdd8404,/m/015p6,Bird,5,0,0,1
00ae8d969149f745,/m/015p6,Bird,5,0,0,1
26daf165ff814102,/m/015p6,Bird,0,5,0,1
b42aacf9787c3ad1,/m/015p6,Bird,5,0,0,0
e55380d611f70780,/m/015p6,Bird,5,0,0,0
14ef6657918d4539,/m/015p6,Bird,5,0,0,1
e5f372cb2ae2c480,/m/015p6,Bird,5,0,0,0
6de233a1a4a3279f,/m/015p6,Bird,5,0,0,0
0b66bedabba74c74,/m/015p6,Bird,5,0,0,0
1bcc73cef35723ec,/m/015p6,Bird,0,5,0,1
040e08f3366c4340,/m/015p6,Bird,5,0,0,0
4f3f7a85b4f48111,/m/015p6,Bird,0,1,4,0
08718d894076bdd0,/m/015p6,Bird,5,0,0,1
7a917df107e7353a,/m/015p6,Bird,5,0,0,0
4ca16c2569d4efc3,/m/015p6,Bird,5,0,0,1
6457949e40e67607,/m/015p6,Bird,5,0,0,0
6e9154faa2e9d5d4,/m/015p6,Bird,5,0,0,0
23155f7f77baa42f,/m/015p6,Bird,0,4,1,0
1ff038a9ca3055f6,/m/015p6,Bird,5,0,0,0
e7be41e879bf4190,/m/015p6,Bird,0,1,4,0
004cadbea9d5a4bc,/m/015p6,Bird,0,5,0,1
aaed9e10e854535b,/m/015p6,Bird,3,2,0,1
589a969066f675a3,/m/015p6,Bird,5,0,0,0
43bfed330d7ace47,/m/015p6,Bird,5,0,0,0
6225067cd5a67dd0,/m/015p6,Bird,4,0,1,1
4b53301e62ac9ff2,/m/015p6,Bird,5,0,0,0
8c3aad050251c927,/m/015p6,Bird,1,4,0,0
0cddfe50d891127e,/m/015p6,Bird,5,0,0,1
1e3e6280c22a888a,/m/015p6,Bird,1,2,2,0
a2d5e809c4a59c40,/m/015p6,Bird,5,0,0,0
117c902396ffba94,/m/015p6,Bird,5,0,0,1
ad2489641f5f272e,/m/015p6,Bird,5,0,0,0
1b07b9c7af4a4275,/m/015p6,Bird,0,5,0,0
d0b53000cdd226e9,/m/015p6,Bird,0,0,5,0
e7776700ffa3c116,/m/015p6,Bird,0,4,1,1
e78c6d418b71a623,/m/015p6,Bird,5,0,0,0
1b1569f30aee611e,/m/015p6,Bird,3,1,1,0
46367de80fc4caf0,/m/015p6,Bird,5,0,0,0
65f6bfa783fefbaa,/m/015p6,Bird,5,0,0,0
9421387ecb11246b,/m/015p6,Bird,0,0,5,0
008ff283a379b274,/m/015p6,Bird,5,0,0,0
a755f7cec026e534,/m/015p6,Bird,0,5,0,1
e8b15436cf3e7617,/m/015p6,Bird,5,0,0,0
c928387086f1e93b,/m/015p6,Bird,5,0,0,0
e36f3a289783e2b8,/m/015p6,Bird,0,0,5,0
d80ae39500ad67c1,/m/015p6,Bird,0,4,1,0
b139b922b7c5604e,/m/015p6,Bird,1,1,3,0
c05bb929f38e3a4e,/m/015p6,Bird,5,0,0,0
c47ed5ba40b0b31c,/m/015p6,Bird,4,1,0,1
ffa65067389e47a7,/m/015p6,Bird,3,2,0,0
ff53914fa55c3574,/m/015p6,Bird,0,5,0,1
734c4f85e4c734f5,/m/015p6,Bird,5,0,0,1
8f910b308bc51a53,/m/015p6,Bird,0,2,3,1
a4654aa71680e87a,/m/015p6,Bird,0,1,4,0
1e71e374e2b03367,/m/015p6,Bird,5,0,0,0
9a4968dedeee01e4,/m/015p6,Bird,5,0,0,0
6b312f14a33de39e,/m/015p6,Bird,0,5,0,1
7b6d16a587e186d8,/m/015p6,Bird,4,0,1,0
5f9d572ee4a7352c,/m/015p6,Bird,5,0,0,0
0ef32c2330a427a1,/m/015p6,Bird,4,1,0,1
63bcb206330195ee,/m/015p6,Bird,5,0,0,1
605fa4ac48b9095f,/m/015p6,Bird,5,0,0,0
e56800d53bdfef98,/m/015p6,Bird,0,4,1,0
01278e8be4f9e919,/m/015p6,Bird,0,5,0,0
7d33ceb7e88b52bd,/m/015p6,Bird,5,0,0,0
d5928b737c2342a5,/m/015p6,Bird,1,1,3,0
c3c2d4fe9bb0ffe6,/m/015p6,Bird,5,0,0,0
bdb3fbdc8d14ce5c,/m/015p6,Bird,0,2,3,0
5095a2388da32c2d,/m/015p6,Bird,5,0,0,0
7deab1ba3b27b037,/m/015p6,Bird,5,0,0,0
b1ed1ba35a3e91a6,/m/015p6,Bird,5,0,0,0
2b7e7746074f24dd,/m/015p6,Bird,5,0,0,1
1b2a5f13888cbbde,/m/015p6,Bird,0,4,1,0
1a7e4908d6e2e26f,/m/015p6,Bird,5,0,0,1
0f121e6cb31f2fc6,/m/015p6,Bird,0,3,2,0
ec5099cc2f92e0cb,/m/015p6,Bird,0,2,3,0
9608062b7e230bdd,/m/015p6,Bird,1,2,2,0
3872b84d50555c57,/m/015p6,Bird,5,0,0,0
96d2df157861b8f2,/m/015p6,Bird,5,0,0,0
a79ec77f14bff489,/m/015p6,Bird,5,0,0,0
21ecc36bfa9ec6af,/m/015p6,Bird,5,0,0,0
ec033f086d3b6a42,/m/015p6,Bird,5,0,0,0
668733b798cc4b3f,/m/015p6,Bird,5,0,0,0
c9dc5d06dc2ad4b8,/m/015p6,Bird,0,0,5,0
23796fa992cb1d0c,/m/015p6,Bird,0,1,4,0
4e88a26a19f308d8,/m/015p6,Bird,4,0,1,0
5da204fa02d1ea1d,/m/015p6,Bird,3,2,0,0
6e03ccc77dc42b8c,/m/015p6,Bird,5,0,0,1
47158ea24a7a8514,/m/015p6,Bird,5,0,0,1
3e58e7c39252e4f2,/m/015p6,Bird,0,5,0,0
d11f576c4285d4d5,/m/015p6,Bird,0,0,5,0
3228617a69df2713,/m/015p6,Bird,5,0,0,0
6a2e222b8dece019,/m/015p6,Bird,5,0,0,1
0acba3b3592e6a3b,/m/015p6,Bird,5,0,0,0
f2ad4f080e6af9b9,/m/015p6,Bird,0,4,1,1
3ca34f100ff47ef1,/m/015p6,Bird,5,0,0,1
a44ab41421bba69a,/m/015p6,Bird,0,4,1,0
03f90cc8906fbb1e,/m/015p6,Bird,5,0,0,1
1823f9dad3deb7f6,/m/015p6,Bird,5,0,0,0
b2bc101ec623b7e9,/m/015p6,Bird,0,1,4,0
91a8dde13560140f,/m/015p6,Bird,0,2,3,0
44d532990c6a1ceb,/m/015p6,Bird,5,0,0,0
33512d518ea68508,/m/015p6,Bird,5,0,0,0
79daecb21d9c7a23,/m/015p6,Bird,5,0,0,0
5c6b816af883c042,/m/015p6,Bird,5,0,0,1
0dd9a5d71cd20f14,/m/015p6,Bird,5,0,0,1
74872cd63ff7c8c5,/m/015p6,Bird,5,0,0,0
af1a774291e5c33d,/m/015p6,Bird,5,0,0,0
78443dce35aba52e,/m/015p6,Bird,0,5,0,1
50f120d31e388f2c,/m/015p6,Bird,5,0,0,0
f224c8fd53a6829c,/m/015p6,Bird,5,0,0,0
064d1a52dd1c77e7,/m/015p6,Bird,0,2,3,0
3ea0ff9051931f55,/m/015p6,Bird,3,0,2,1
69f8f86e4711c2ba,/m/015p6,Bird,5,0,0,0
f84d8d81a20b05f5,/m/015p6,Bird,5,0,0,0
604dc520c1d8e525,/m/015p6,Bird,0,5,0,0
0048498b912c65ad,/m/015p6,Bird,0,5,0,0
15dcb0cdc7bface1,/m/015p6,Bird,5,0,0,1
9920c74926f3e910,/m/015p6,Bird,5,0,0,1
d0f4359d7e7c2a65,/m/015p6,Bird,0,1,4,0
014301148e1d67ad,/m/015p6,Bird,0,5,0,0
51e93b0501af4aab,/m/015p6,Bird,5,0,0,0
65d994fc3d3b8313,/m/015p6,Bird,5,0,0,1
1cba79ad0f04cbf5,/m/015p6,Bird,5,0,0,1
089a2b9ed1e51174,/m/015p6,Bird,3,2,0,1
784bba5f12ee7c35,/m/015p6,Bird,0,5,0,0
1c7e56d1f5a0a6a5,/m/015p6,Bird,5,0,0,0
af7795cd7dbbf406,/m/015p6,Bird,5,0,0,1
129c13b48af64543,/m/015p6,Bird,3,1,1,0
26b066795bd4eedb,/m/015p6,Bird,5,0,0,0
c11cf62662c92575,/m/015p6,Bird,5,0,0,0
c520b16137eb67bc,/m/015p6,Bird,0,4,1,1
65793ce2b862f468,/m/015p6,Bird,0,2,3,0
00fd42532e12d85f,/m/015p6,Bird,2,3,0,0
d764001e60ff2abd,/m/015p6,Bird,0,0,5,0
1c1952447d5d322c,/m/015p6,Bird,5,0,0,0
cf419d760f6d92f4,/m/015p6,Bird,5,0,0,0
3d0c55893215a7c9,/m/015p6,Bird,2,0,3,1
c2aa1e370985e746,/m/015p6,Bird,0,0,5,0
d12b545825d1d12f,/m/015p6,Bird,5,0,0,0
7c9f3d6d6bcd1f9e,/m/015p6,Bird,0,5,0,1
5be1e68413ca6949,/m/015p6,Bird,5,0,0,0
61d270c0c33bbc24,/m/015p6,Bird,5,0,0,0
d1b2fded443ee9f0,/m/015p6,Bird,5,0,0,0
53cc27a312799e2f,/m/015p6,Bird,5,0,0,0
00584b3a4e064d09,/m/015p6,Bird,4,0,1,1
b203a5b068457974,/m/015p6,Bird,0,0,5,1
277eb11281ff5c5e,/m/015p6,Bird,5,0,0,0
daf88a4ef0b813e2,/m/015p6,Bird,5,0,0,0
a03c577872583c66,/m/015p6,Bird,5,0,0,0
05fbbc5ac42cc915,/m/015p6,Bird,0,4,1,0
69872cb13678206c,/m/015p6,Bird,0,4,1,0
17d444819963c33e,/m/015p6,Bird,5,0,0,1
6cfecb55c22f6d36,/m/015p6,Bird,0,0,5,0
b85d949ffab20cbe,/m/015p6,Bird,0,0,5,0
5e2c1b546563dbdc,/m/015p6,Bird,0,5,0,0
8ad4cd73e2fa2699,/m/015p6,Bird,5,0,0,0
220fdb1032fb3e5b,/m/015p6,Bird,5,0,0,0
d03fbf128a167181,/m/015p6,Bird,5,0,0,0
488c94331e223683,/m/015p6,Bird,5,0,0,0
2bc5dd9908ec88a3,/m/015p6,Bird,5,0,0,0
e942ae36509cc738,/m/015p6,Bird,2,3,0,0
888c7aae9e4bbf8a,/m/015p6,Bird,5,0,0,1
d1bdb3d9764e0a44,/m/015p6,Bird,5,0,0,0
be5559c0e1221b02,/m/015p6,Bird,5,0,0,0
c991e03db4aaba6d,/m/015p6,Bird,5,0,0,0
2fda00c650b1bb1c,/m/015p6,Bird,5,0,0,0
8b8153dfe06ef157,/m/015p6,Bird,5,0,0,0
339e2a636f671dd6,/m/015p6,Bird,5,0,0,0
d3de52a106f5d78c,/m/015p6,Bird,0,0,5,0
10bd08e77bd0c397,/m/015p6,Bird,0,5,0,1
5313d6249f617ac5,/m/015p6,Bird,5,0,0,1
b6dbf2ca70167ee2,/m/015p6,Bird,5,0,0,1
008cfd3de74748a7,/m/015p6,Bird,5,0,0,1
7f0c1c3e7cd1cfd4,/m/015p6,Bird,4,1,0,0
1496e28ddaf6bb08,/m/015p6,Bird,0,5,0,0
82098bbd4a1fee81,/m/015p6,Bird,0,5,0,0
b6d695bedb6dd11a,/m/015p6,Bird,0,4,1,1
11c7582f3fbc9f98,/m/015p6,Bird,5,0,0,1
59e9127ebb7f7b44,/m/015p6,Bird,5,0,0,0
ea6f6f74644b3e64,/m/015p6,Bird,4,0,1,1
801f2e5979dfd7be,/m/015p6,Bird,5,0,0,0
3989cd72aa4b6f2a,/m/015p6,Bird,5,0,0,0
86f042e4ddbe0cec,/m/015p6,Bird,0,0,5,0
bac447a1ed4deb05,/m/015p6,Bird,5,0,0,0
665dbe214e881ac7,/m/015p6,Bird,0,2,3,0
e26b7210b999d13e,/m/015p6,Bird,1,2,2,0
64f145529ca418c5,/m/015p6,Bird,5,0,0,1
df4c4b706468b695,/m/015p6,Bird,0,5,0,0
4851cb7fc672d515,/m/015p6,Bird,5,0,0,0
287773a159743ea4,/m/015p6,Bird,5,0,0,0
1c252b41372d0b9e,/m/015p6,Bird,0,0,5,1
2a428a737cef6b01,/m/015p6,Bird,0,0,5,0
a3a61c6009986fc8,/m/015p6,Bird,4,1,0,0
4761413f4ad92e25,/m/015p6,Bird,0,0,5,0
135245924b864ab3,/m/015p6,Bird,0,5,0,0
d2ec7caecd9a4920,/m/015p6,Bird,4,0,1,0
83b5db8672b7cbb7,/m/015p6,Bird,5,0,0,0
05cefff532995e9c,/m/015p6,Bird,5,0,0,1
74ec551ef8ad9db6,/m/015p6,Bird,0,4,1,0
f31835ebe614b6b9,/m/015p6,Bird,5,0,0,1
2069837a05400b48,/m/015p6,Bird,0,5,0,0
ab3df55189b70e07,/m/015p6,Bird,5,0,0,0
8437d56eda1d441d,/m/015p6,Bird,5,0,0,1
639e57093f8bf580,/m/015p6,Bird,5,0,0,0
dddfb9405df36bff,/m/015p6,Bird,5,0,0,0
835226c611d4e057,/m/015p6,Bird,5,0,0,0
96b619a919c624f7,/m/015p6,Bird,5,0,0,0
5cb2d2db50552f5a,/m/015p6,Bird,0,5,0,0
bb77a23819fa7eee,/m/015p6,Bird,4,0,1,0
b1899a9a3b02bce7,/m/015p6,Bird,5,0,0,0
706ea1cba6a89b58,/m/015p6,Bird,5,0,0,0
edf7b09d32017078,/m/015p6,Bird,4,0,1,0
b752f28ef2038375,/m/015p6,Bird,1,2,2,0
00fca6a00b3530e3,/m/015p6,Bird,0,4,1,0
01f252fd151866ec,/m/015p6,Bird,5,0,0,0
522e9bd0e6dcdd96,/m/015p6,Bird,5,0,0,1
bcf3acc885c71539,/m/015p6,Bird,5,0,0,0
843527c0307ca433,/m/015p6,Bird,5,0,0,0
f1edbc3463cbb268,/m/015p6,Bird,4,0,1,1
e33d016e9b50468e,/m/015p6,Bird,1,1,3,0
9d3ea15cc5c7bf95,/m/015p6,Bird,0,0,5,0
a7a01ddcd889164a,/m/015p6,Bird,0,0,5,0
c70965ab0be296a2,/m/015p6,Bird,0,0,5,1
aa0f78c87148110c,/m/015p6,Bird,5,0,0,0
cbe99bb34d68653b,/m/015p6,Bird,5,0,0,0
8840697ff55ee65f,/m/015p6,Bird,5,0,0,0
5f11aa8949e295de,/m/015p6,Bird,5,0,0,1
35deb1988788550e,/m/015p6,Bird,5,0,0,1
83436497498fa8a0,/m/015p6,Bird,4,0,1,0
451de4022b830ade,/m/015p6,Bird,0,0,5,0
099134a89849a166,/m/015p6,Bird,5,0,0,0
9ff336555bef6497,/m/015p6,Bird,5,0,0,0
64f8f06c5bfcafd9,/m/015p6,Bird,0,4,1,0
af74334b65b5053f,/m/015p6,Bird,0,1,4,0
87fd8e1347770c90,/m/015p6,Bird,0,2,3,0
284a628002ea3491,/m/015p6,Bird,5,0,0,0
0512063911566f2b,/m/015p6,Bird,1,4,0,0
8551320b2e9aa94e,/m/015p6,Bird,5,0,0,0
